,pixel,closest contour point,closest skeleton point,slope at nc,slope at ns,average slope,average angle
0,[113 514],[142 486],[100 524],1.785714285714286,1.3461538461538463,1.4732704581953253,-55.8328298157613
1,[ 140 1482],[ 128 1492],[ 178 1474],2.4999999999999996,2.4999999999999996,2.5,-68.19859051364821
2,[ 136 1652],[ 116 1632],[ 163 1661],-2.4999999999999996,-2.4999999999999996,-2.4999999999999996,68.19859051364818
3,[ 148 3317],[ 164 3332],[ 118 3302],-1.3461538461538463,-1.7857142857142856,-1.5199345440600391,56.65815972039641
4,[ 149 1504],[ 133 1520],[ 182 1496],2.4999999999999996,2.4999999999999996,2.5000000000000004,-68.19859051364821
5,[  82 2672],[ 117 2689],[  68 2669],-2.4999999999999996,-2.4999999999999996,-2.5,68.19859051364821
6,[ 152 3648],[ 166 3635],[ 120 3665],1.785714285714286,1.7857142857142856,1.78571,-60.75111504159832
7,[ 40 404],[ 10 428],[ 65 398],2.5,2.4999999999999996,2.5,-68.19859051364821
8,[ 101 1228],[ 123 1208],[  75 1234],2.4999999999999996,2.4999999999999996,2.5,-68.19859051364821
9,[ 185 1367],[ 193 1359],[ 146 1387],1.785714285714286,1.3461538461538463,1.6955251950912829,-59.468416600407494
10,[ 59 254],[ 39 235],[ 86 266],-2.5,-2.4999999999999996,-2.5,68.19859051364821
11,[105 462],[126 444],[ 78 469],2.4999999999999996,2.4999999999999996,2.5,-68.19859051364821
12,[ 174 1372],[ 191 1355],[ 146 1387],1.785714285714286,1.3461538461538463,1.596345682455095,-57.93570630237748
13,[ 147 1355],[ 176 1327],[ 133 1363],1.785714285714286,1.7857142857142858,1.78571,-60.75111504159832
14,[ 81 235],[ 52 207],[ 96 243],-1.7857142857142856,-1.7857142857142856,-1.78571,60.75111504159832
15,[ 150 3715],[ 189 3677],[ 148 3717],1.785714285714286,1.3461538461538463,1.3678549267266635,-53.83051969010915
16,[ 124 1073],[ 131 1077],[  84 1048],-2.4999999999999996,-2.4999999999999996,-2.5,68.19859051364821
17,[ 168 3260],[ 191 3282],[ 146 3250],-1.3461538461538463,-1.785714285714286,-1.5960022767040754,57.93016036995205
18,[ 101 2135],[  79 2155],[ 124 2123],1.3461538461538463,1.3461538461538463,1.34615,-53.39284682374126
19,[ 114 1409],[ 101 1422],[ 150 1397],1.7857142857142856,2.4999999999999996,2.018828594049254,-63.649094785925875
20,[ 211 2414],[ 226 2427],[ 175 2404],-2.4999999999999996,-2.4999999999999996,-2.4999999999999996,68.19859051364818
21,[ 219 3807],[ 235 3793],[ 182 3815],2.4999999999999996,1.5000000000000002,2.1403587648831968,-64.95748279723101
22,[133 994],[ 157 1019],[113 985],-1.3461538461538463,-1.7857142857142856,-1.6153479679168135,58.23993817294971
23,[  41 1158],[   8 1187],[  64 1158],2.5,inf,7.275191877497565,-82.17354285884026
24,[  70 3278],[  68 3278],[ 110 3316],-1.3461538461538463,-1.7857142857142856,-1.3615266349693689,53.7038471416634
25,[  98 2746],[ 118 2733],[  69 2752],2.4999999999999996,2.4999999999999996,2.5,-68.19859051364821
26,[ 102 1398],[  93 1406],[ 141 1379],1.7857142857142856,1.785714285714286,1.7857100000000001,-60.751115041598325
27,[ 104 1069],[ 127 1089],[  81 1058],-2.4999999999999996,-2.4999999999999996,-2.5,68.19859051364821
28,[ 80 936],[ 77 935],[120 971],-1.7857142857142856,-1.7857142857142856,-1.7857100000000001,60.751115041598325
29,[ 158 3668],[ 175 3651],[ 132 3687],1.785714285714286,1.3461538461538463,1.597819424407771,-57.95948748684437
30,[  33 3590],[  26 3594],[  73 3554],2.5,2.4999999999999996,2.4999999999999996,-68.19859051364818
31,[ 220 1602],[ 236 1616],[ 182 1597],-2.4999999999999996,-2.4999999999999996,-2.5,68.19859051364821
32,[  84 2132],[  72 2143],[ 118 2112],1.5,1.3461538461538463,1.455056129959156,-55.50086576875631
33,[  72 2900],[  65 2905],[ 112 2876],1.7857142857142856,1.7857142857142856,1.7857100000000001,-60.751115041598325
34,[ 153 1782],[ 160 1789],[ 113 1761],-1.7857142857142858,-1.7857142857142856,-1.78571,60.75111504159832
35,[  54 1083],[  23 1052],[  72 1086],-2.5,-2.4999999999999996,-2.5,68.19859051364821
36,[ 181 2163],[ 199 2146],[ 153 2177],1.785714285714286,2.4999999999999996,2.1011540685917844,-64.54887187903067
37,[ 179 3162],,[ 179 3162],,-2.4999999999999996,-2.4999999999999996,68.19859051364818
38,[188 872],[217 901],[171 866],-1.7857142857142858,-2.4999999999999996,-2.2818926646921094,66.33539521490165
39,[136 722],[130 726],[176 690],2.4999999999999996,2.4999999999999996,2.5000000000000004,-68.19859051364821
40,[173 636],[204 606],[160 642],2.4999999999999996,1.7857142857142858,1.9637049043194834,-63.012918127057304
41,[ 100 2728],[ 117 2724],[  67 2735],2.4999999999999996,2.4999999999999996,2.5,-68.19859051364821
42,[  49 2724],[  11 2760],[  65 2724],2.5,2.4999999999999996,2.4999999999999996,-68.19859051364818
43,[  95 3439],[ 118 3455],[  69 3436],-2.4999999999999996,-2.4999999999999996,-2.5,68.19859051364821
44,[118 230],[149 260],[106 224],-1.7857142857142858,-1.7857142857142856,-1.78571,60.75111504159832
45,[ 104 1043],[ 133 1071],[  89 1037],-2.4999999999999996,-2.4999999999999996,-2.5,68.19859051364821
