,pixel,closest contour point,closest skeleton point,slope at nc,slope at ns,average slope,average angle
0,[ 163 2129],[ 181 2112],[ 135 2143],1.785714285714286,1.7857142857142858,1.78571,-60.75111504159832
1,[ 168 1463],[ 129 1497],[ 175 1462],2.4999999999999996,2.4999999999999996,2.4999999999999996,-68.19859051364818
2,[ 167 1472],[ 131 1507],[ 177 1469],2.4999999999999996,2.4999999999999996,2.5,-68.19859051364821
3,[ 223 1476],[ 235 1467],[ 183 1497],2.4999999999999996,2.4999999999999996,2.5,-68.19859051364821
4,[ 153 2122],[ 175 2101],[ 132 2137],1.785714285714286,1.3461538461538463,1.5479208145929664,-57.136412954967824
5,[  93 1408],[  93 1408],,1.3461538461538463,,1.3461538461538463,-53.392925187392514
6,[144 973],[169 997],[125 963],-1.3461538461538463,-1.7857142857142856,-1.6175581036232038,58.274987789471204
7,[149 699],[128 717],[176 691],2.4999999999999996,2.4999999999999996,2.5,-68.19859051364821
8,[127 666],[115 677],[164 653],2.4999999999999996,2.4999999999999996,2.5,-68.19859051364821
9,[  42 1221],[  18 1243],[  70 1216],2.5,2.4999999999999996,2.5,-68.19859051364821
10,[ 107 1052],[ 132 1074],[  87 1041],-2.4999999999999996,-1.7857142857142856,-2.0761931956769133,64.28217378354479
11,[  92 1792],[  54 1754],[  96 1794],-1.7857142857142856,-1.7857142857142856,-1.78571,60.75111504159832
12,[138 684],[123 699],[171 673],2.4999999999999996,2.4999999999999996,2.5,-68.19859051364821
13,[ 122 2061],[ 143 2040],[  98 2072],2.4999999999999996,1.7857142857142856,2.1218606559225974,-64.76622566438118
14,[156 142],[193 177],[150 140],-1.7857142857142858,-1.785714285714286,-1.78571,60.75111504159832
15,[ 156 1705],[ 189 1736],[ 146 1700],-1.7857142857142858,-1.785714285714286,-1.78571,60.75111504159832
16,[ 161 1643],[ 124 1609],[ 169 1646],-2.4999999999999996,-1.7857142857142858,-1.8895124390350178,62.11054822344989
17,[  79 1990],[ 118 1959],[  71 1992],2.4999999999999996,2.4999999999999996,2.5,-68.19859051364821
18,[105 235],[143 272],[101 234],-2.4999999999999996,-1.7857142857142856,-1.837232926062752,61.440688875381156
19,[137 815],[130 810],[177 843],-2.4999999999999996,-2.4999999999999996,-2.5,68.19859051364821
20,[ 42 416],[ 13 445],[ 67 416],2.5,2.5000000000000004,2.5000000000000004,-68.19859051364821
21,[ 143 1599],[ 130 1586],[ 180 1603],-2.4999999999999996,-2.4999999999999996,-2.5000000000000004,68.19859051364821
22,[117 502],[140 482],[ 95 514],2.4999999999999996,2.4999999999999996,2.5,-68.19859051364821
23,[ 52 226],[ 45 221],[ 92 251],-1.7857142857142856,-2.4999999999999996,-1.895882299239788,62.190195215864854
24,[ 117 1690],[  98 1671],[ 143 1704],-1.7857142857142856,-1.3461538461538463,-1.5762939612779276,57.60898126304903
25,[152 951],[180 977],[136 943],-1.7857142857142858,-1.3461538461538463,-1.4863157744766158,56.06715493249624
26,[158 242],[158 242],,-1.7857142857142858,,-1.7857142857142858,60.75117366345304
27,[203 707],[232 680],[182 714],2.4999999999999996,2.4999999999999996,2.5000000000000004,-68.19859051364821
28,[  98 1172],[ 117 1172],[  66 1175],inf,2.4999999999999996,6.728989126312683,-81.54709782992987
29,[ 132 1346],[ 167 1311],[ 125 1349],1.785714285714286,1.7857142857142856,1.7857099999999997,-60.751115041598304
30,[ 118 1365],[  87 1395],[ 130 1359],1.7857142857142856,1.785714285714286,1.78571,-60.75111504159832
31,[  40 1268],[  29 1277],[  79 1251],2.5,2.4999999999999996,2.5,-68.19859051364821
32,[  84 1162],[ 117 1162],[  65 1164],inf,2.4999999999999996,3.9473464526168787,-75.78407061710668
33,[ 163 1438],[ 123 1475],[ 167 1438],2.4999999999999996,2.4999999999999996,2.4999999999999996,-68.19859051364818
34,[140 915],[105 881],[148 919],-1.7857142857142856,-1.7857142857142858,-1.78571,60.75111504159832
35,[ 24 404],[  8 412],[ 64 387],2.5,2.4999999999999996,2.5,-68.19859051364821
36,[  52 1309],[  45 1315],[  92 1285],1.7857142857142856,2.4999999999999996,1.9035865567402712,-62.28596942305764
37,[ 159 1460],[ 127 1489],[ 173 1455],2.4999999999999996,2.4999999999999996,2.4999999999999996,-68.19859051364818
38,[ 54 551],[ 51 552],[ 94 513],1.7857142857142856,1.7857142857142856,1.78571,-60.75111504159832
39,[ 112 1745],[  77 1711],[ 119 1749],-1.7857142857142856,-1.7857142857142856,-1.78571,60.75111504159832
40,[110 527],[145 493],[104 532],2.4999999999999996,1.5624999999999993,1.691852763637825,-59.414025889935274
41,[  41 1059],[  25 1046],[  77 1068],-2.5,-2.4999999999999996,-2.5,68.19859051364821
42,[ 153 2189],[ 114 2226],[ 157 2188],2.4999999999999996,1.785714285714286,1.8365911371125703,-61.43228244365157
43,[129 958],[169 997],[128 957],-1.3461538461538463,-1.7857142857142856,-1.774857514615619,60.601980138005274
44,[158 192],[176 209],[130 178],-1.7857142857142858,-1.785714285714286,-1.78571,60.75111504159832
