,pixel,closest contour point,closest skeleton point,slope at nc,slope at ns,average slope,average angle
0,[ 189 2120],[ 174 2135],[ 191 2107],0.3,0.30000000000000004,0.3,-16.69924423399362
1,[ 261 2920],[ 260 2927],[ 265 2896],0.3,0.30000000000000004,0.29999999999999993,-16.69924423399362
2,[352 171],[338 153],[352 182],-0.30000000000000004,-0.3,-0.3,16.69924423399362
3,[ 416 3294],[ 424 3307],[ 410 3278],-0.30000000000000004,-0.3,-0.3,16.69924423399362
4,[  68 1094],[  79 1103],[  54 1085],-2.4999999999999996,-1.3461538461538467,-1.9685216342995706,63.06963846145294
5,[  62 3609],[  56 3614],[  79 3592],1.0,1.0,1.0,-44.99999999999999
6,[  82 1001],[  81 1000],[ 103 1022],-0.7000000000000001,-0.7000000000000001,-0.7,34.99202019855866
7,[ 154 1297],[ 162 1288],[ 146 1314],0.5,0.5,0.5,-26.56505117707799
8,[ 579 1641],[ 592 1654],[ 568 1633],-1.5,-1.3461538461538465,-1.4115714372061816,54.68508652878364
9,[ 502 1427],[ 502 1429],[ 519 1403],0.7000000000000001,0.7000000000000001,0.7,-34.99202019855866
10,[ 443 1336],[ 443 1335],[ 435 1365],0.30000000000000004,0.3,0.29999999999999993,-16.69924423399362
11,[118 550],[113 557],[130 531],0.5,0.7000000000000001,0.5553657621087185,-29.046293774435835
12,[  83 1835],[  97 1849],[  75 1827],-1.1764705882352942,-1.3461538461538463,-1.2844481818181817,52.09765665553834
13,[100 999],[ 92 991],[ 112 1015],-0.8,-0.7000000000000001,-0.7638697904486416,37.375116461778674
14,[  34 1089],[  22 1078],[  50 1093],-1.7857142857142858,-2.5,-2.140527140400003,64.95921122388181
15,[ 514 3730],[ 493 3750],[ 515 3727],0.7000000000000001,0.7000000000000001,0.7,-34.99202019855866
16,[553 641],[567 626],[545 649],1.0,1.0,1.0,-44.99999999999999
17,[  25 3526],[  13 3534],[  43 3524],2.5,2.5,2.5,-68.19859051364821
18,[ 252 1344],[ 226 1371],[ 252 1343],0.3,0.0,0.007795583253842439,-0.4466449717298522
19,[ 316 2873],[ 316 2869],[ 316 2900],0.0,0.3,0.038709677419354833,-2.21679434074019
20,[ 414 3299],[ 419 3308],[ 410 3278],-0.30000000000000004,-0.3,-0.3,16.69924423399362
21,[497 132],[483 118],[503 142],-0.7000000000000002,-0.7000000000000001,-0.6999999999999998,34.992020198558656
22,[ 592 1499],[ 615 1479],[ 589 1501],2.5,2.5,2.5,-68.19859051364821
23,[193 207],[215 229],[193 203],-0.3,-0.30000000000000004,-0.3,16.69924423399362
24,[ 274 1322],[ 276 1315],[ 268 1344],0.30000000000000004,0.3,0.3,-16.69924423399362
