,pixel,closest contour point,closest skeleton point,slope at nc,slope at ns,average slope,average angle
0,[442  45],[453  55],[427  41],-2.5,-2.5,-2.5,68.19859051364821
1,[ 304 3274],[ 318 3289],[ 299 3265],-0.5,-0.3,-0.36682455151419546,20.144277087773165
2,[ 394 3164],[ 388 3159],[ 413 3173],-1.3461538461538465,-1.7857142857142858,-1.4652131859702477,55.686676897041075
3,[ 193 1336],[ 172 1358],[ 193 1335],0.3,0.30000000000000004,0.3,-16.69924423399362
4,[ 299 3696],[ 319 3676],[ 297 3698],0.5,0.5,0.5,-26.56505117707799
5,[  56 1058],[  42 1045],[  65 1064],-1.1764705882352942,-1.3461538461538463,-1.2848107612879858,52.10549519686329
6,[412  90],[426 105],[405  85],-1.3461538461538465,-1.3461538461538465,-1.34615,53.39284682374126
7,[ 113 2045],[ 120 2038],[ 103 2062],1.0,0.7000000000000001,0.8997437530580011,-41.979099932761926
8,[ 286 2121],[ 293 2114],[ 280 2140],0.5,0.3,0.4336146894645651,-23.44226341455916
9,[258 961],[275 979],[255 955],-0.30000000000000004,-0.30000000000000004,-0.3,16.69924423399362
10,[ 320 1400],[ 310 1410],[ 327 1386],0.5,0.5,0.5,-26.56505117707799
11,[ 335 3749],[ 335 3751],[ 348 3725],0.7000000000000001,0.7000000000000001,0.6999999999999998,-34.992020198558656
12,[262 552],[262 552],,0.30000000000000004,,0.30000000000000004,-16.69924423399362
13,[  18 2733],[   9 2738],[  39 2733],2.5,2.5,2.5,-68.19859051364821
14,[348 593],[350 589],[337 615],0.5,0.5,0.5,-26.56505117707799
15,[ 287 2941],[ 282 2948],[ 295 2922],0.3,0.30000000000000004,0.3,-16.69924423399362
16,[170 226],[180 237],[163 213],-0.3,-0.5,-0.4003416896384444,21.818284544289018
17,[ 430 2284],,[ 430 2284],,inf,inf,90.0
18,[ 461 3122],[ 462 3122],[ 432 3122],-2.5,-2.4999999999999996,-2.5,68.19859051364821
19,[108 212],[106 210],[124 233],-0.7000000000000002,-0.7000000000000001,-0.7,34.99202019855866
20,[ 197 1307],[ 197 1305],[ 185 1331],0.30000000000000004,0.5,0.3138730814134064,-17.42566909429618
21,[ 42 334],[ 19 312],[ 43 334],-1.7857142857142858,-1.7857142857142856,-1.7857100000000001,60.751115041598325
22,[208 555],[223 539],[205 563],0.30000000000000004,0.30000000000000004,0.3,-16.69924423399362
23,[ 146 1003],[ 162 1021],[144 998],-0.5,-0.30000000000000004,-0.3365487995263113,18.600597947018862
24,[207 992],[ 213 1000],[200 974],-0.30000000000000004,-0.30000000000000004,-0.3,16.69924423399362
