,pixel,closest contour point,closest skeleton point,slope at nc,slope at ns,average slope,average angle
0,[ 78 501],[ 62 516],[ 83 495],1.0,1.0,1.0,-44.99999999999999
1,[ 14 324],[ 14 324],,-2.5,,-2.5,68.19859051364821
2,[130 550],[120 560],[138 536],0.5,0.5,0.5,-26.56505117707799
3,[321 123],[320 121],[337 144],-0.7000000000000002,-0.7000000000000001,-0.7,34.99202019855866
4,[294 180],[305 193],[288 168],-0.5,-0.5,-0.5,26.56505117707799
5,[133 202],[128 198],[143 223],-0.7000000000000002,-0.5,-0.656826851686351,33.29798384847174
6,[116 498],[123 491],[104 513],0.8,0.7000000000000001,0.7659914804793779,-37.45180717543044
7,[ 56 270],[ 48 262],[ 71 281],-1.0,-1.3461538461538463,-1.1309132043671117,48.515562571304436
8,[ 59 465],[ 38 486],[ 59 464],1.7857142857142856,1.7857142857142856,1.78571,-60.75111504159832
9,[399 629],[401 627],[380 648],1.0,1.0,1.0,-44.99999999999999
10,[ 64 309],[ 78 324],[ 55 306],-1.3461538461538463,-2.5,-2.1351828240231425,64.90424106802641
11,[451 746],[462 736],[431 737],2.5,inf,4.194585973511413,-76.59084024329664
12,[ 75 514],[ 67 521],[ 88 500],1.0,1.0,1.0,-44.99999999999999
13,[300 629],[300 631],[313 605],0.5,0.5,0.5,-26.56505117707799
14,[196 220],[202 229],[187 204],-0.3,-0.30000000000000004,-0.3,16.69924423399362
15,[412 731],[403 740],[429 728],2.5,2.5,2.5,-68.19859051364821
16,[181 575],[172 584],[188 559],0.30000000000000004,0.5,0.3843127309568006,-21.022403352742554
17,[ 33 391],[  9 414],[ 37 391],2.5,2.5,2.4999999999999996,-68.19859051364818
18,[451 724],[458 719],[431 732],2.5,2.5,2.5,-68.19859051364821
19,[419  27],[405  13],[430  31],-2.5,-2.5,-2.5000000000000004,68.19859051364821
20,[ 85 509],[ 70 524],[ 90 502],1.0,0.7000000000000001,0.7865554860975639,-38.187014592657725
21,[223 178],[211 164],[227 189],-0.30000000000000004,-0.3,-0.3,16.69924423399362
