,pixel,closest contour point,closest skeleton point,slope at nc,slope at ns,average slope,average angle
0,[147 519],[154 512],[107 540],1.785714285714286,1.7857142857142856,1.78571,-60.75111504159832
1,[135 261],[144 270],[ 95 246],-2.4999999999999996,-2.4999999999999996,-2.5,68.19859051364821
2,[ 78 274],[ 38 236],[ 82 277],-1.7857142857142856,-2.4999999999999996,-2.4406464322016794,67.7197375713784
3,[140 586],[175 551],[133 589],1.785714285714286,1.3461538461538463,1.4047631826854863,-54.55431429763444
4,[145 140],[106 103],[149 141],-1.7857142857142856,-1.7857142857142858,-1.78571,60.75111504159832
5,[147 621],[107 661],[149 621],1.7857142857142856,1.785714285714286,1.7857100000000001,-60.751115041598325
6,[147 112],[115  83],[159 119],-2.4999999999999996,-1.7857142857142858,-1.9595636426183114,62.96397494886815
7,[162   7],[134   0],[182  47],-1.5000000000000002,-1.5000000000000002,-1.5000000000000002,56.30993247402022
8,[102 298],[125 320],[ 78 291],-2.4999999999999996,-2.4999999999999996,-2.5,68.19859051364821
9,[158 229],[163 233],[118 200],-1.7857142857142858,-1.7857142857142856,-1.7857100000000001,60.751115041598325
10,[146  72],[125  54],[173  81],-2.4999999999999996,-2.4999999999999996,-2.4999999999999996,68.19859051364818
11,[206 104],[220 118],[170  93],-1.7857142857142858,-2.4999999999999996,-2.031909785646677,63.79599483127397
12,[ 56 306],[ 23 276],[ 72 310],-2.5,-2.4999999999999996,-2.5000000000000004,68.19859051364821
13,[158 567],[175 551],[129 582],1.785714285714286,1.7857142857142858,1.78571,-60.75111504159832
14,[133 716],[128 719],[173 681],2.4999999999999996,2.4999999999999996,2.5,-68.19859051364821
15,[103 160],[ 86 143],[131 175],-1.3461538461538463,-1.3461538461538463,-1.34615,53.39284682374126
16,[ 79 387],[116 386],[ 64 387],2.4999999999999996,2.5000000000000004,2.4999999999999996,-68.19859051364818
17,[119 624],[ 99 644],[144 611],1.7857142857142856,1.3461538461538463,1.5655163598899047,-57.43090744055241
18,[187 696],[225 658],[178 696],2.4999999999999996,2.4999999999999996,2.5000000000000004,-68.19859051364821
19,[ 84 187],[ 69 174],[116 203],-1.7857142857142856,-1.7857142857142856,-1.7857100000000001,60.751115041598325
20,[101 217],[ 65 181],[107 221],-1.7857142857142856,-1.7857142857142856,-1.7857099999999997,60.751115041598304
21,[112 565],[ 76 601],[118 563],1.7857142857142856,1.3461538461538463,1.394720999132967,-54.359882600685914
22,[108 597],[ 86 619],[130 585],1.3461538461538463,1.785714285714286,1.5896119589250615,-57.82664458705549
23,[119  87],[115  83],[159 119],-2.4999999999999996,-1.7857142857142858,-2.428964431477529,67.62312885437034
24,[ 49 314],[ 20 286],[ 70 320],-2.5,-2.4999999999999996,-2.5,68.19859051364821
25,[ 98 545],[ 64 579],[107 541],1.7857142857142856,1.7857142857142856,1.7857099999999997,-60.751115041598304
26,[107 521],[142 487],[ 99 524],1.785714285714286,1.3461538461538463,1.411647651557626,-54.68654569476421
27,[ 51 527],[ 42 535],[ 91 508],1.7857142857142856,2.4999999999999996,1.9384170584712752,-62.711476375959144
28,[127 196],[164 231],[122 193],-1.7857142857142858,-1.7857142857142856,-1.78571,60.75111504159832
29,[104 431],[119 416],[ 70 436],2.4999999999999996,2.4999999999999996,2.5,-68.19859051364821
30,[151 163],[184 194],[141 158],-1.7857142857142858,-1.785714285714286,-1.78571,60.75111504159832
31,[131 162],[ 95 126],[137 164],-1.7857142857142856,-1.3461538461538463,-1.394720999132967,54.359882600685914
32,[ 41 457],[ 20 476],[ 72 452],2.5,2.4999999999999996,2.5,-68.19859051364821
33,[ 95 297],[124 323],[ 78 291],-2.4999999999999996,-2.4999999999999996,-2.5000000000000004,68.19859051364821
34,[150 164],[183 196],[140 160],-1.7857142857142858,-1.785714285714286,-1.78571,60.75111504159832
35,[208 126],[215 130],[168  98],-2.4999999999999996,-1.785714285714286,-2.3987705407905233,67.3697099655197
36,[165 213],[171 218],[125 187],-1.7857142857142858,-1.7857142857142856,-1.7857099999999997,60.751115041598304
37,[139 122],[110  95],[155 127],-2.4999999999999996,-2.4999999999999996,-2.5,68.19859051364821
38,[ 37 292],[ 22 279],[ 74 301],-2.5,-2.4999999999999996,-2.4999999999999996,68.19859051364818
39,[ 78 437],[117 401],[ 70 437],2.4999999999999996,2.5000000000000004,2.5,-68.19859051364821
40,[ 30 415],[ 10 432],[ 66 415],2.5,2.4999999999999996,2.5,-68.19859051364821
41,[ 64 195],[ 60 191],[104 227],-1.7857142857142856,-1.7857142857142856,-1.7857100000000001,60.751115041598325
42,[ 66 250],[ 42 227],[ 89 259],-1.7857142857142856,-2.4999999999999996,-2.1955169594009014,65.5119880659691
43,[ 72 250],[ 44 223],[ 89 259],-1.7857142857142856,-2.4999999999999996,-2.2636503020109022,66.16586750383146
44,[132 226],[155 248],[110 216],-1.7857142857142858,-1.7857142857142856,-1.7857099999999997,60.751115041598304
45,[177 119],[207 149],[163 112],-1.7857142857142858,-2.4999999999999996,-2.307496176800546,66.56953051330966
46,[ 95 272],[130 304],[ 86 267],-2.4999999999999996,-1.7857142857142856,-1.9131209638983286,62.40365685901991
47,[147 735],[133 748],[181 714],2.4999999999999996,1.9999999999999998,2.3382783464517654,-66.84529565121987
48,[191 607],[200 599],[152 626],1.785714285714286,2.4999999999999996,1.940899986211233,-62.74134892805039
49,[135 153],[ 99 118],[141 157],-1.7857142857142856,-1.7857142857142858,-1.7857099999999997,60.751115041598304
50,[ 96 354],[117 361],[ 66 354],-2.4999999999999996,-2.5000000000000004,-2.4999999999999996,68.19859051364818
51,[148  39],[131  28],[180  51],-2.4999999999999996,-2.4999999999999996,-2.5,68.19859051364821
52,[ 59 320],[ 21 282],[ 70 320],-2.5,-2.4999999999999996,-2.5000000000000004,68.19859051364821
53,[202  61],[230  88],[180  57],-2.4999999999999996,-2.4999999999999996,-2.5,68.19859051364821
54,[124 514],[145 494],[100 526],1.785714285714286,1.7857142857142856,1.7857099999999997,-60.751115041598304
55,[ 98 154],[ 86 143],[131 175],-1.3461538461538463,-1.3461538461538463,-1.34615,53.39284682374126
56,[136 244],[150 258],[104 228],-1.7857142857142858,-1.7857142857142856,-1.7857099999999997,60.751115041598304
57,[169 139],[198 167],[154 131],-1.7857142857142858,-1.785714285714286,-1.78571,60.75111504159832
58,[150  36],[132  22],[181  48],-2.4999999999999996,-1.9999999999999998,-2.2965609005727448,66.47006803343666
59,[ 85 493],,[ 85 493],,1.9999999999999996,1.9999999999999996,-63.43494882292201
60,[ 32 435],[ 14 453],[ 68 432],2.5,2.4999999999999996,2.5,-68.19859051364821
61,[ 84 406],[116 386],[ 66 407],2.4999999999999996,2.4999999999999996,2.5000000000000004,-68.19859051364821
62,[ 89 378],[116 378],[ 64 376],inf,-2.5,-4.822210408145269,78.28441255656324
63,[108 649],[103 652],[148 619],1.7857142857142856,1.785714285714286,1.7857100000000001,-60.751115041598325
64,[105 140],[ 93 129],[141 157],-1.5,-1.7857142857142858,-1.5829193963359642,57.71759159879848
65,[ 97 346],[117 361],[ 67 346],-2.4999999999999996,-2.4999999999999996,-2.5,68.19859051364821
66,[147 652],[116 682],[160 645],1.7857142857142856,1.785714285714286,1.78571,-60.75111504159832
67,[218 750],[242 733],[182 715],2.4999999999999996,1.5000000000000002,2.1306114213357397,-64.85704148945837
68,[ 47 538],[ 44 539],[ 87 498],1.7857142857142856,1.7857142857142856,1.78571,-60.75111504159832
69,[191 115],[213 135],[165 106],-1.7857142857142858,-2.4999999999999996,-2.156695809315345,65.12415372408087
70,[ 58 207],[ 53 204],[ 98 238],-1.7857142857142856,-1.3461538461538463,-1.740295808985658,60.11768063746785
71,[181 181],[188 187],[141 158],-1.7857142857142858,-1.785714285714286,-1.78571,60.75111504159832
72,[130 234],[152 254],[107 222],-1.7857142857142858,-1.7857142857142856,-1.7857100000000001,60.751115041598325
73,[ 28 375],[  7 356],[ 63 377],-2.5,-2.5,-2.5,68.19859051364821
74,[ 80 352],[116 376],[ 66 352],-2.4999999999999996,inf,-10.22618130456569,84.41490546696353
75,[199 722],[234 689],[182 715],2.4999999999999996,1.5000000000000002,1.7765092460972354,-60.62476754001166
76,[ 31 428],[ 12 443],[ 67 424],2.5,2.4999999999999996,2.5000000000000004,-68.19859051364821
77,[ 98 166],[ 82 150],[128 181],-1.7857142857142856,-1.7857142857142858,-1.7857100000000004,60.75111504159832
78,[ 88 179],[ 74 165],[118 199],-1.3461538461538463,-1.3461538461538463,-1.34615,53.39284682374126
79,[ 80 219],[ 57 196],[102 231],-1.5,-1.7857142857142856,-1.6613782591922663,58.955849160991555
80,[147 639],[112 672],[155 634],1.7857142857142856,1.785714285714286,1.7857099999999997,-60.751115041598304
