,pixel,closest contour point,closest skeleton point,slope at nc,slope at ns,average slope,average angle
0,[165 629],[153 641],[182 616],1.1764705882352942,1.3461538461538463,1.2515143764048275,-51.37402718669548
1,[ 78 391],[ 83 391],[ 48 394],2.5000000000000004,2.5,2.5,-68.19859051364821
2,[247 720],[272 695],[239 720],2.5,inf,13.548543456039805,-85.77872893329189
3,[131 257],[133 259],[106 232],-1.176470588235294,-1.3461538461538463,-1.1890388888888888,49.935648184748864
4,[222 102],[245 125],[216  99],-1.5,-1.3461538461538463,-1.3724544253140833,53.92210900430138
5,[ 45 259],[ 42 256],[ 75 275],-1.3461538461538467,-1.7857142857142856,-1.3949148108740115,54.363652599245114
6,[104 537],[ 80 560],[108 533],1.0,1.0,1.0,-44.99999999999999
7,[134 536],[148 521],[121 548],1.0,1.0,1.0,-44.99999999999999
8,[ 79 345],[ 86 349],[ 52 337],-2.4999999999999996,-2.5,-2.4999999999999996,68.19859051364818
9,[ 28 380],[  7 378],[ 46 380],-2.5,-2.5,-2.5,68.19859051364821
10,[117 165],[115 163],[142 191],-1.0,-1.0,-1.0,44.99999999999999
11,[ 48 350],[ 15 320],[ 49 350],-2.5,-2.5,-2.5,68.19859051364821
12,[ 89 276],[108 294],[ 78 271],-1.3461538461538463,-1.3461538461538463,-1.34615,53.39284682374126
13,[263   0],[283  15],[241  32],-2.5,inf,-4.10945688320189,76.32339623321609
14,[162 649],[160 650],[190 626],1.0,1.3461538461538463,1.0201192244734651,-45.57061411228188
15,[213 123],[233 143],[205 116],-1.5,-1.3461538461538463,-1.3881767874181272,54.23217829093159
16,[191 645],[171 664],[199 638],1.3461538461538463,1.3461538461538463,1.3461499999999997,-53.39284682374126
17,[139 245],[142 248],[111 226],-1.0,-1.3461538461538463,-1.0385654202487629,46.08378777032027
18,[108 514],[127 496],[ 99 522],1.3461538461538463,1.0,1.1090748714963303,-47.96052408942891
19,[156 596],[133 618],[161 592],1.3461538461538463,1.3461538461538463,1.3461500000000002,-53.392846823741266
20,[ 30 323],[ 17 313],[ 53 329],-2.5,-2.5,-2.5,68.19859051364821
21,[171 610],[147 634],[174 606],1.0,1.0,1.0,-44.99999999999999
22,[133 535],[147 520],[120 547],1.0,1.0,1.0,-44.99999999999999
23,[ 58 360],[ 83 370],[ 49 358],-2.4999999999999996,-2.5,-2.5,68.19859051364821
24,[161 210],[169 218],[142 191],-1.0,-1.0,-1.0,44.99999999999999
25,[ 90 457],[ 99 451],[ 66 468],2.4999999999999996,1.5624999999999993,2.2275304062490933,-65.82336947316097
26,[215 703],[199 717],[231 696],2.4999999999999996,2.4999999999999996,2.5000000000000004,-68.19859051364821
27,[256 761],[282 738],[241 730],2.5,inf,5.01994572869101,-78.73385364599835
28,[  8 393],[  7 393],[ 47 393],inf,2.5,100.0,-89.42706130231674
29,[236 113],[246 123],[216  99],-1.7857142857142858,-1.3461538461538463,-1.624478581663768,58.384289815705365
30,[105 233],,[105 233],,-1.1764705882352942,-1.1764705882352942,49.63546342690264
31,[241  61],[266  83],[235  57],-2.5,-2.4999999999999996,-2.5,68.19859051364821
32,[234 737],[208 758],[241 730],2.4999999999999996,inf,10.940215927211767,-84.7773420851267
33,[ 15 399],[  8 404],[ 47 393],2.5,2.5,2.5,-68.19859051364821
34,[145 243],[145 244],[117 219],-1.3461538461538463,-1.3461538461538463,-1.34615,53.39284682374126
35,[ 83 238],[ 65 221],[ 94 246],-1.1764705882352942,-1.3461538461538463,-1.2859863131721092,52.130890307117326
36,[227 700],[201 723],[232 699],2.4999999999999996,2.4999999999999996,2.5,-68.19859051364821
37,[ 98 305],[101 307],[ 68 289],-1.7857142857142856,-1.7857142857142856,-1.78571,60.75111504159832
38,[ 99 478],[108 468],[ 78 491],1.3461538461538463,1.3461538461538463,1.34615,-53.39284682374126
39,[180 678],[180 678],,1.7857142857142858,,1.7857142857142858,-60.75117366345304
40,[246 707],[269 686],[236 708],1.785714285714286,2.4999999999999996,2.3257415177958265,-66.73372673435799
