,pixel,closest contour point,closest skeleton point,slope at nc,slope at ns,average slope,average angle
0,[ 327 2266],[ 344 2250],[ 318 2271],2.5,2.5,2.5000000000000004,-68.19859051364821
1,[ 57 391],[ 68 381],[ 40 395],2.4999999999999996,2.5,2.5,-68.19859051364821
2,[  46 5713],[  35 5704],[  61 5721],-1.7857142857142856,-1.5624999999999993,-1.6840714628367135,59.298200529683264
3,[ 312 4617],[ 294 4635],[ 321 4615],2.5,2.5,2.5,-68.19859051364821
4,[ 126 5643],[ 108 5625],[ 129 5648],-0.8,-0.7000000000000001,-0.7186371013879862,35.70242596909374
5,[ 151 3627],[ 157 3621],[ 136 3644],0.6,0.7000000000000001,0.6272340802042028,-32.09733816371593
6,[242 647],[236 652],[256 628],1.0,0.7000000000000001,0.9254061424869637,-42.78136323758526
7,[  97 4916],[ 112 4931],[  89 4909],-1.1764705882352942,-1.0,-1.058910318036712,46.63892129198678
8,[ 26 382],[  7 396],[ 38 382],2.5,2.5,2.5,-68.19859051364821
9,[ 328 5351],[ 340 5341],[ 312 5355],1.785714285714286,2.5,2.133157875737856,-64.88335400659881
10,[ 245 2441],[ 237 2433],[ 258 2456],-0.8,-0.7000000000000001,-0.7636952249767327,37.36879961576528
11,[ 346 5459],[ 351 5464],[ 321 5454],-2.5,-2.5,-2.5,68.19859051364821
12,[104 558],[103 558],[123 534],0.8,0.7000000000000001,0.796836489772433,-38.549115753807456
13,[ 193 5997],[ 208 5981],[ 187 6004],0.7000000000000001,0.7000000000000001,0.7000000000000001,-34.99202019855867
14,[ 197 2490],[ 181 2475],[ 203 2497],-0.7000000000000001,-0.7000000000000001,-0.7000000000000001,34.99202019855867
15,[ 296 2287],[ 291 2290],[ 320 2283],2.5,2.5,2.5000000000000004,-68.19859051364821
16,[ 157 6001],[ 144 6014],[ 163 5989],0.7000000000000001,0.7000000000000001,0.6999999999999998,-34.992020198558656
17,[ 110 1257],[ 111 1255],[  85 1273],1.0,1.3461538461538463,1.024250326185468,-45.68636514960169
18,[  59 5131],[  43 5147],[  67 5127],1.3461538461538467,1.3461538461538463,1.3461499999999997,-53.39284682374126
