Unnamed: 0,pixel,closest contour point,closest skeleton point,slope at nc,slope at ns,average slope,average angle
646,[243 612],[262 593],[240 615],0.7000000000000001,0.7000000000000001,0.6999999999999998,-34.992020198558656
2034,[220 626],[212 634],[234 611],0.8,0.7000000000000001,0.764458058001109,-37.39639574627879
1853,[334  35],[349  48],[321  31],-2.5,-2.5,-2.4999999999999996,68.19859051364818
1592,[ 66 282],[ 45 262],[ 68 284],-1.5,-1.5,-1.5,56.30993247402022
2427,[296 731],[290 734],[319 727],2.5,2.5,2.5,-68.19859051364821
2212,[ 88 490],[104 473],[ 82 496],1.0,1.0,1.0,-44.99999999999999
1584,[146 181],[142 175],[160 200],-0.7000000000000002,-0.7000000000000001,-0.7,34.99202019855866
935,[235 134],[223 120],[241 145],-0.7000000000000002,-0.7000000000000001,-0.7000000000000001,34.99202019855867
1626,[ 27 388],[  8 407],[ 39 388],2.5,2.5000000000000004,2.4999999999999996,-68.19859051364818
328,[237 649],[234 652],[256 629],0.8,1.0,0.8266590727372239,-39.57914624678692
797,[109 490],[114 484],[ 92 507],1.0,1.0,1.0,-44.99999999999999
7,[ 57 300],[ 35 278],[ 59 300],-1.3461538461538467,-1.7857142857142856,-1.7591606686794858,60.38380884868376
1871,[142 175],[142 175],,-0.7000000000000002,,-0.7000000000000002,34.99202019855867
1373,[216 193],[221 199],[203 173],-0.6,-0.7000000000000002,-0.6246660464176182,31.99162176789853
915,[242 616],[264 594],[241 616],0.8,0.8,0.7999999999999999,-38.65980825409008
500,[165 527],[165 526],[149 553],0.7000000000000001,0.7000000000000001,0.7000000000000001,-34.99202019855867
1796,[ 91 217],[ 88 215],[111 237],-1.0,-1.0,-1.0,44.99999999999999
2446,[ 47 399],[ 69 394],[ 41 400],2.4999999999999996,2.5,2.5,-68.19859051364821
214,[ 10 410],[  8 410],[ 41 408],inf,2.5,41.33056141752267,-88.61398923612309
511,[301  92],[319 110],[296  88],-1.3461538461538465,-1.3461538461538465,-1.34615,53.39284682374126
1044,[217 146],[204 134],[225 157],-0.8,-0.7000000000000001,-0.7434645138527063,36.629493200535144
2105,[271 152],[276 158],[254 135],-1.0,-1.0,-1.0,44.99999999999999
949,[173 210],[185 222],[166 197],-0.5,-0.7000000000000002,-0.6069504108175622,31.255674466042674
2487,[152 518],[152 517],[132 541],0.8,0.7000000000000001,0.7968233296004034,-38.548654560564174
1371,[317  75],[332  89],[307  70],-1.7857142857142858,-1.785714285714286,-1.78571,60.75111504159832
1593,[ 48 480],[ 38 489],[ 63 470],1.3461538461538467,1.3461538461538467,1.3461499999999995,-53.39284682374126
2473,[144 578],[139 585],[158 560],0.7000000000000001,0.7000000000000001,0.7,-34.99202019855866
1471,[335 681],[336 681],[308 694],1.785714285714286,2.5,1.808776429309948,-61.063552753361975
505,[ 32 303],[ 25 297],[ 52 313],-1.7857142857142858,-2.5,-1.9942401346171617,63.36879323794779
2118,[ 60 505],[ 53 510],[ 76 489],1.3461538461538467,1.3461538461538465,1.34615,-53.39284682374126
1469,[ 28 462],[ 25 465],[ 53 451],1.7857142857142858,2.5,1.88174594463349,-62.012868742843864
481,[ 57 393],[ 69 393],[ 40 393],2.5000000000000004,inf,4.264705882352941,-76.80353680778151
1925,[184 576],[205 553],[183 576],0.7000000000000001,0.6,0.6031109208467281,-31.094637435611947
1737,[246 652],[240 657],[263 635],1.0,1.0,1.0,-44.99999999999999
385,[290 142],[291 144],[269 121],-1.0,-1.0,-1.0,44.99999999999999
1790,[234 608],[255 587],[232 609],0.8,0.8,0.8,-38.659808254090095
271,[ 78 478],[ 95 461],[ 71 481],1.5,1.3461538461538465,1.3831614588262306,-54.13377084872092
1986,[326 726],[347 707],[320 728],2.5,2.5,2.5,-68.19859051364821
84,[345  37],[351  41],[321  31],-2.5,-2.5,-2.5,68.19859051364821
2286,[211 627],[207 630],[226 605],0.7000000000000001,0.7000000000000001,0.7,-34.99202019855866
1857,[ 12 352],[  9 349],[ 41 354],-2.5,-2.5,-2.4999999999999996,68.19859051364818
501,[285 141],[289 146],[267 123],-1.0,-1.0,-1.0,44.99999999999999
42,[ 41 399],[ 69 394],[ 40 399],2.4999999999999996,2.5,2.5,-68.19859051364821
957,[ 27 449],[ 20 454],[ 48 438],1.7857142857142858,2.5,1.975891704610439,-63.15600030089681
1685,[108 222],[ 95 209],[114 234],-1.0,-0.7000000000000001,-0.8265651724553168,39.57595006697432
658,[309 673],[323 658],[299 678],1.3461538461538465,1.3461538461538465,1.3461500000000002,-53.392846823741266
774,[120 219],[104 202],[125 225],-0.7000000000000002,-0.8,-0.7749313812892114,37.77322795724787
1766,[296  39],[288  34],[316  46],-2.5,-2.5,-2.5000000000000004,68.19859051364821
934,[189 192],[205 209],[183 186],-0.7000000000000001,-0.7000000000000002,-0.7,34.99202019855866
1462,[ 79 516],[ 67 527],[ 90 505],1.0,1.0,1.0,-44.99999999999999
785,[251 597],[257 589],[240 615],0.7000000000000001,0.7000000000000001,0.6999999999999998,-34.992020198558656
1058,[126 221],[105 201],[128 223],-0.8,-0.8,-0.8,38.659808254090095
1011,[ 24 431],[ 15 439],[ 44 425],2.5,2.5,2.5000000000000004,-68.19859051364821
903,[ 34 314],[ 22 304],[ 50 319],-2.5,-2.5,-2.4999999999999996,68.19859051364818
1165,[ 76 464],[ 89 452],[ 65 472],1.7857142857142856,1.3461538461538465,1.5372026170909556,-56.954696354892896
536,[206 554],[206 553],[188 579],0.7000000000000001,0.7000000000000001,0.7,-34.99202019855866
1709,[310  15],[294   9],[321  26],-2.5,inf,-5.246146812180584,79.20796723985619
2267,[163 214],[176 228],[155 204],-0.6,-0.7000000000000002,-0.6598691375229657,33.419588057271355
379,[ 10 391],[  6 391],[ 39 389],inf,2.5,20.66805231718579,-87.22996963740857
2215,[120 540],[101 558],[123 535],1.0,0.7000000000000001,0.7546592698710953,-37.04036805274482
2234,[ 69 235],[ 68 234],[ 90 257],-1.0,-1.0,-1.0,44.99999999999999
720,[336 683],[337 683],[308 694],1.785714285714286,2.5,1.808689924472416,-61.06239242470076
1614,[186 583],[166 603],[187 579],0.6,0.7000000000000001,0.6872772620821321,-34.49985615200552
629,[116 565],[113 567],[131 541],0.8,0.7000000000000001,0.7886999862804354,-38.26284404931559
858,[ 37 294],[ 30 287],[ 57 303],-1.7857142857142858,-1.3461538461538467,-1.649006984756643,58.76630626588609
1730,[ 46 473],[ 35 484],[ 61 466],1.3461538461538467,1.7857142857142856,1.5591085512696938,-57.3242058291805
1457,[151 185],[142 175],[160 200],-0.7000000000000002,-0.7000000000000001,-0.7000000000000001,34.99202019855867
497,[337  20],[353  32],[321  26],-2.5,inf,-5.426028679903264,79.55774100180234
1228,[292 657],[310 640],[287 661],1.3461538461538465,1.3461538461538465,1.34615,-53.39284682374126
398,[ 23 407],[ 10 419],[ 41 407],2.5,2.5000000000000004,2.5,-68.19859051364821
1276,[253 173],[255 175],[237 149],-0.8,-0.7000000000000002,-0.79106986502215,38.3464591422554
191,[287 115],[303 131],[280 109],-1.0,-1.0,-1.0,44.99999999999999
268,[308 673],[323 658],[299 678],1.3461538461538465,1.3461538461538465,1.34615,-53.39284682374126
230,[ 42 269],[ 41 268],[ 67 285],-1.5,-1.3461538461538465,-1.4930030308693052,56.1861801620746
1294,[334  30],[350  45],[321  30],-2.5,-2.4999999999999996,-2.5,68.19859051364821
358,[298  27],[291  24],[319  35],-2.5,-2.5,-2.5,68.19859051364821
1922,[ 54 317],[ 76 337],[ 52 315],-2.4999999999999996,-2.5,-2.5,68.19859051364821
269,[ 99 500],[114 484],[ 92 507],1.0,1.0,1.0,-44.99999999999999
1305,[282  90],[266  76],[289  97],-1.3461538461538465,-1.3461538461538465,-1.3461499999999995,53.39284682374126
1985,[318  63],[336  81],[311  61],-1.7857142857142858,-2.5,-2.3411498961994943,66.87070823391987
1317,[180 567],[197 548],[177 572],0.7000000000000001,0.5,0.5372274959328522,-28.24591460850584
1942,[246 653],[241 658],[263 635],1.0,1.0,1.0,-44.99999999999999
2104,[198 584],[219 562],[197 585],0.5,0.6,0.5955567035389802,-30.77619678567239
576,[ 64 332],[ 75 340],[ 47 329],-2.4999999999999996,-2.5,-2.5,68.19859051364821
871,[208 173],[228 194],[206 171],-0.7000000000000001,-0.7000000000000002,-0.6999999999999998,34.992020198558656
1528,[249 637],[234 652],[256 629],0.8,1.0,0.9332347503408942,-43.0220471052422
2069,[275 135],[287 148],[265 125],-1.0,-1.0,-1.0,44.99999999999999
2195,[305  84],[324 103],[300  82],-1.5,-1.3461538461538465,-1.3718359987798068,53.90981767424293
1119,[117 267],[121 271],[ 98 249],-1.0,-1.0,-1.0,44.99999999999999
1063,[293  43],[287  37],[315  49],-2.5,-2.5,-2.5,68.19859051364821
1538,[ 62 495],[ 50 507],[ 73 485],1.1764705882352942,1.3461538461538465,1.2669181709235438,-51.71536903172992
1033,[177 566],[196 547],[174 570],0.6,0.7000000000000001,0.6843112929088315,-34.384277055548736
740,[316 731],[294 753],[320 730],2.5,2.5,2.5000000000000004,-68.19859051364821
1459,[330 742],[351 721],[321 736],2.5,inf,9.36406472983644,-83.90441521572987
1887,[ 76 529],[ 72 532],[ 95 510],1.0,1.0,1.0,-44.99999999999999
1701,[273 655],[255 673],[277 650],1.176470588235294,1.3461538461538465,1.3120471342597944,-52.6865195009799
1216,[ 56 444],[ 76 425],[ 52 447],2.4999999999999996,1.7857142857142856,1.8953099804233215,-62.183056217284296
1419,[ 49 281],[ 39 271],[ 64 290],-1.5,-1.3461538461538465,-1.4312227544332394,55.05787454862153
2213,[ 44 298],[ 31 285],[ 56 305],-1.7857142857142858,-1.7857142857142856,-1.78571,60.751115041598325
81,[217 571],[222 564],[205 590],0.7000000000000001,0.7000000000000001,0.7,-34.99202019855866
781,[311 659],[319 652],[296 673],1.3461538461538465,1.3461538461538465,1.34615,-53.39284682374126
2244,[307 654],[315 646],[290 665],1.176470588235294,1.3461538461538465,1.2372931420151334,-51.05430523252883
761,[ 60 307],[ 80 327],[ 56 306],-2.4999999999999996,-1.7857142857142856,-1.876587244673539,61.94763929689522
2235,[204 568],[213 558],[193 582],0.6,0.7000000000000001,0.6430404162737466,-32.74265581688256
1049,[331  58],[342  68],[315  52],-2.5,-2.5,-2.5,68.19859051364821
1737,[246 652],[240 657],[263 635],1.0,1.0,1.0,-44.99999999999999
2044,[ 67 381],[ 69 381],[ 39 381],inf,inf,100.0,-89.42706130231674
170,[223 602],,[223 602],,0.7000000000000001,0.7000000000000001,-34.99202019855867
433,[ 49 459],[ 31 477],[ 55 455],1.7857142857142858,1.7857142857142856,1.78571,-60.75111504159832
1547,[256 595],[260 591],[240 615],1.0,0.7000000000000001,0.945727806629712,-43.402262867517905
1597,[305 695],[283 715],[307 693],1.7857142857142858,1.785714285714286,1.7857099999999997,-60.751115041598304
1400,[ 77 318],[ 82 323],[ 55 308],-1.7857142857142856,-1.7857142857142856,-1.78571,60.751115041598325
87,[348  36],[352  37],[321  31],-2.5,-2.5,-2.5000000000000004,68.19859051364821
1733,[320 715],[342 694],[317 717],2.5,2.5,2.5000000000000004,-68.19859051364821
736,[218 147],[204 134],[225 157],-0.8,-0.7000000000000001,-0.7389842211074801,36.463816335835794
245,[180 156],[176 153],[194 178],-0.7000000000000002,-0.7000000000000001,-0.6999999999999998,34.992020198558656
460,[ 74 342],[ 74 343],[ 46 333],-2.4999999999999996,-2.5,-2.5,68.19859051364821
73,[ 34 315],[ 22 304],[ 50 319],-2.5,-2.5,-2.5000000000000004,68.19859051364821
1564,[158 208],[177 227],[155 204],-0.7000000000000001,-0.7000000000000002,-0.6999999999999998,34.992020198558656
43,[ 96 228],[ 85 218],[106 241],-0.8,-0.7000000000000001,-0.7524548830538529,36.95981046416965
299,[328 736],[350 717],[321 736],2.5,inf,12.881744181249022,-85.56107470767843
694,[ 51 335],[ 71 355],[ 46 333],-2.4999999999999996,-2.5,-2.5,68.19859051364821
763,[  8 384],[  6 384],[ 39 384],inf,inf,100.0,-89.42706130231674
255,[307 671],[322 656],[299 678],1.5,1.3461538461538465,1.3975091683002674,-54.41405111365152
1942,[246 653],[241 658],[263 635],1.0,1.0,1.0,-44.99999999999999
632,[296 758],[294 758],[321 736],inf,inf,100.0,-89.42706130231674
240,[356 748],[356 748],,inf,,inf,90.0
2015,[111 498],[119 489],[ 97 512],1.0,1.0,1.0,-44.99999999999999
1129,[348 714],[349 714],[319 722],2.5,2.5,2.5,-68.19859051364821
1735,[104 547],[ 98 555],[119 532],0.7000000000000001,0.7000000000000001,0.6999999999999998,-34.992020198558656
