,pixel,closest contour point,closest skeleton point,slope at nc,slope at ns,average slope,average angle
0,[800 153],[820 173],[793 145],-0.7000000000000001,-0.7000000000000002,-0.7,34.99202019855866
1,[290 617],[283 632],[296 593],0.30000000000000004,0.30000000000000004,0.29999999999999993,-16.69924423399362
2,[704 172],[691 155],[709 189],-0.30000000000000004,-0.3,-0.29999999999999993,16.69924423399362
3,[303 590],[303 555],[303 593],0.0,0.0,0.0,0.0
4,[825 621],[839 606],[812 634],1.0,1.0,1.0,-44.99999999999999
5,[ 32 326],[ 17 312],[ 53 330],-2.5,-2.5,-2.5000000000000004,68.19859051364821
6,[832 612],[838 605],[811 633],1.0,1.0,1.0,-44.99999999999999
7,[233 578],[253 552],[233 586],0.30000000000000004,0.2,0.21960667109384466,-12.385921059399687
8,[309 563],[309 555],[309 593],0.0,0.0,0.0,0.0
9,[266 178],[281 207],[266 171],-0.3,0.0,-0.05296389027799501,3.031774612262537
10,[826  26],[825  26],[861  33],-2.5,inf,-2.570041476835065,68.73904922704754
11,[757 605],[738 626],[764 597],0.7000000000000001,0.7000000000000001,0.7000000000000001,-34.99202019855867
12,[216 161],[200 143],[221 178],-0.30000000000000004,-0.3,-0.3,16.69924423399362
13,[813  61],[812  61],[845  80],-1.7857142857142858,-1.3461538461538465,-1.7742078873415903,60.593009011476894
14,[865  53],[890  76],[858  49],-1.7857142857142858,-2.5,-2.3629930546767413,67.06230237887611
15,[306 555],[306 555],,0.0,,0.0,0.0
16,[625 546],[645 521],[624 559],0.30000000000000004,0.30000000000000004,0.3,-16.69924423399362
17,[154 177],[143 165],[164 198],-0.5,-0.3,-0.4176552834576667,22.668112345760754
18,[337 630],[337 632],[337 592],0.0,-0.30000000000000004,-0.014999999999999998,0.8593722436446808
19,[721 552],[732 539],[715 574],0.30000000000000004,0.30000000000000004,0.3,-16.69924423399362
20,[ 90 488],[110 467],[ 82 494],1.3461538461538463,1.3461538461538463,1.3461500000000002,-53.392846823741266
21,[806 664],[795 674],[826 651],1.3461538461538465,1.3461538461538465,1.34615,-53.39284682374126
22,[ 74 345],[ 86 354],[ 51 345],-2.4999999999999996,-2.5,-2.5,68.19859051364821
23,[790 117],[778 106],[806 133],-1.0,-1.0,-1.0,44.99999999999999
24,[682 169],[676 159],[687 194],-0.30000000000000004,-0.3,-0.30000000000000004,16.69924423399362
25,[846 619],[848 616],[817 639],1.0,1.3461538461538465,1.0321388850514417,-45.90607437340305
26,[139 529],[154 513],[128 541],0.7000000000000001,0.7000000000000001,0.7,-34.99202019855866
27,[ 51 409],[ 84 395],[ 50 409],2.4999999999999996,2.5000000000000004,2.5,-68.19859051364821
28,[803 617],[825 593],[799 621],0.7000000000000001,0.8,0.7851970981584104,-38.13890021002594
29,[ 76 447],[ 92 431],[ 60 452],2.4999999999999996,2.5,2.5,-68.19859051364821
30,[208 610],[200 619],[217 583],0.30000000000000004,0.30000000000000004,0.3,-16.69924423399362
31,[809 619],[830 597],[803 625],1.0,1.0,1.0,-44.99999999999999
32,[749 142],[741 134],[762 166],-0.5,-0.5,-0.5,26.56505117707799
33,[559 240],[559 241],[560 201],0.0,0.3,0.007497597318789412,-0.4295726336488173
34,[548 546],[530 525],[553 561],-0.30000000000000004,-0.30000000000000004,-0.3,16.69924423399362
35,[126 575],[118 582],[143 552],0.7000000000000001,0.7000000000000001,0.7,-34.99202019855866
36,[581 212],[556 240],[581 202],0.30000000000000004,0.0,0.0631092026545002,-3.6111019769568355
37,[690 596],[684 605],[698 570],0.30000000000000004,0.30000000000000004,0.3,-16.69924423399362
38,[239 177],[268 208],[238 175],-0.3,-0.30000000000000004,-0.29999999999999993,16.69924423399362
39,[112 537],[ 90 561],[116 532],0.7000000000000001,0.8,0.7835651990744442,-38.0810139895312
40,[714 561],[735 540],[711 573],0.30000000000000004,0.30000000000000004,0.3,-16.69924423399362
41,[278 615],[267 631],[279 592],0.30000000000000004,0.30000000000000004,0.3,-16.69924423399362
42,[714 216],[723 226],[708 190],-0.3,-0.30000000000000004,-0.3,16.69924423399362
43,[881  24],[901  39],[861  33],-2.5,inf,-5.349754703672207,79.41220420908233
44,[586 565],[586 597],[585 560],0.0,-0.30000000000000004,-0.25876694656263455,14.508021042358234
45,[382 177],[354 209],[382 174],0.30000000000000004,0.0,0.0197712756675068,-1.1326630794584585
46,[108 558],[ 98 568],[122 537],0.8,0.7000000000000001,0.7640889322765457,-37.38304484695717
47,[202 572],[225 546],[201 578],0.30000000000000004,0.30000000000000004,0.3,-16.69924423399362
48,[393 142],[397 137],[387 174],0.3,0.30000000000000004,0.3,-16.69924423399362
49,[209 602],[196 618],[217 583],0.30000000000000004,0.30000000000000004,0.3,-16.69924423399362
50,[854  99],[870 116],[840  91],-1.3461538461538465,-1.7857142857142858,-1.606137240310361,58.09311970302407
51,[497 568],[467 535],[497 569],-0.30000000000000004,0.0,-0.0065792061733333275,0.3769553073845141
52,[555 596],[555 600],[552 562],0.0,-0.30000000000000004,-0.03146955230470185,1.8024776697424083
53,[152 194],[130 172],[155 202],-0.6,-0.5,-0.5215449174769923,27.544064236240082
54,[357 144],[366 133],[357 171],0.3,0.0,0.1965414985412327,-11.119270275275674
55,[164 228],[173 237],[150 206],-0.5,-0.7000000000000002,-0.5655998457384339,29.492493718216377
56,[852 694],[881 666],[851 694],1.7857142857142858,1.9999999999999996,1.9948127979898924,-63.37538429851538
57,[233 177],[260 209],[233 176],-0.3,-0.2,-0.202332696508614,11.438387773490918
58,[860 709],[888 681],[857 710],1.7857142857142858,2.5,2.4471756381538476,-67.77338914759771
59,[150 538],[166 521],[141 550],0.7000000000000001,0.7000000000000001,0.7,-34.99202019855866
60,[743 583],[769 555],[742 585],0.5,0.5,0.5,-26.56505117707799
61,[203 546],[206 540],[193 575],0.30000000000000004,0.30000000000000004,0.3,-16.69924423399362
62,[ 57 462],[ 32 487],[ 62 459],1.7857142857142858,1.7857142857142856,1.78571,-60.75111504159832
63,[500 226],[496 232],[508 195],0.30000000000000004,0.3,0.3,-16.69924423399362
